,page,country,rev_id,Unnamed: 0,score,FIPS,Name,Type,TimeFrame,Data (M),Population,Region,region_population
18821,"List of members of the Løgting, 1998–2002",Faroese,698865505.0,509.0,Start,,,,,,,,
18822,Tórbjørn Poulsen,Faroese,700400143.0,599.0,Stub,,,,,,,,
18823,Demmus Hentze,Faroese,701771698.0,624.0,Start,,,,,,,,
18824,Andrias Christian Evensen,Faroese,714088539.0,2508.0,Start,,,,,,,,
18825,Hákun Djurhuus,Faroese,715330944.0,2883.0,Stub,,,,,,,,
18826,Jógvan Justinusson,Faroese,715490721.0,2943.0,Stub,,,,,,,,
18827,Andrass Samuelsen,Faroese,716137698.0,3145.0,Stub,,,,,,,,
18828,Álvur Kirke,Faroese,721938213.0,4750.0,Stub,,,,,,,,
18829,Rikard Long,Faroese,722336332.0,4846.0,Start,,,,,,,,
18830,Sigurð Joensen,Faroese,722336979.0,4847.0,Start,,,,,,,,
18831,Jógvan Poulsen (1854–1941),Faroese,722590461.0,4918.0,Start,,,,,,,,
18832,Jacob Vestergaard,Faroese,724674137.0,5491.0,Start,,,,,,,,
18833,Johan Simonsen,Faroese,725030656.0,5587.0,Stub,,,,,,,,
18834,Kári P. Højgaard,Faroese,725288194.0,5742.0,Start,,,,,,,,
18835,Kristin Michelsen,Faroese,729422866.0,6378.0,C,,,,,,,,
18836,Lisbeth L. Petersen,Faroese,734668075.0,7101.0,Start,,,,,,,,
18837,Símun av Skarði,Faroese,735578210.0,7184.0,Stub,,,,,,,,
18838,Finnbogi Ísakson,Faroese,748477895.0,9476.0,Start,,,,,,,,
18839,"List of members of the Løgting, 1988–90",Faroese,750074079.0,9973.0,Start,,,,,,,,
18840,Brandur Sandoy,Faroese,750167873.0,10030.0,Start,,,,,,,,
18841,"List of members of the Løgting, 2015–19",Faroese,754952121.0,10668.0,Start,,,,,,,,
18842,"List of members of the Løgting, 2011–15",Faroese,754952298.0,10669.0,Start,,,,,,,,
18843,"List of members of the Løgting, 2008–11",Faroese,754952557.0,10670.0,Start,,,,,,,,
18844,"List of members of the Løgting, 2004–08",Faroese,754952620.0,10671.0,Start,,,,,,,,
18845,"List of members of the Løgting, 2002–04",Faroese,754952690.0,10672.0,Start,,,,,,,,
18846,Bárður á Steig Nielsen,Faroese,756602743.0,11009.0,Start,,,,,,,,
18847,Edmund Joensen,Faroese,756654638.0,11063.0,Stub,,,,,,,,
18848,Jørgen Niclasen,Faroese,756654880.0,11066.0,Stub,,,,,,,,
18849,Jóannes Eidesgaard,Faroese,765947137.0,14503.0,Start,,,,,,,,
18850,Jógvan á Lakjuni,Faroese,765947416.0,14504.0,Start,,,,,,,,
18851,Anfinn Kallsberg,Faroese,773895078.0,16585.0,Start,,,,,,,,
18852,Kaj Leo Johannesen,Faroese,780361487.0,18893.0,Start,,,,,,,,
18853,Rigmor Dam,Faroese,780543271.0,18939.0,Start,,,,,,,,
18854,Hanna Jensen,Faroese,780543417.0,18940.0,Start,,,,,,,,
18855,Sonja Jógvansdóttir,Faroese,780543635.0,18941.0,Start,,,,,,,,
18856,Karin Kjølbro,Faroese,780543692.0,18942.0,Start,,,,,,,,
18857,Jóannes Patursson,Faroese,781915668.0,19337.0,Start,,,,,,,,
18858,Erlendur Patursson,Faroese,784440060.0,20503.0,Start,,,,,,,,
18859,Niels Winther Poulsen,Faroese,789029085.0,25596.0,Stub,,,,,,,,
18860,Bjørt Samuelsen,Faroese,789306157.0,26707.0,Start,,,,,,,,
18861,Jenis av Rana,Faroese,789307497.0,26762.0,Start,,,,,,,,
18862,Heðin Mortensen,Faroese,789307569.0,26763.0,Start,,,,,,,,
18863,Rasmus Effersøe,Faroese,789307632.0,26764.0,Start,,,,,,,,
18864,Trygvi Samuelsen,Faroese,789308387.0,26769.0,Start,,,,,,,,
18865,Eilif Samuelsen,Faroese,789308554.0,26770.0,Stub,,,,,,,,
18866,Jógvan Skorheim,Faroese,789310556.0,26829.0,Start,,,,,,,,
18867,Louis Zachariasen,Faroese,789708924.0,27594.0,Start,,,,,,,,
18868,Annika Olsen,Faroese,792595685.0,30075.0,Start,,,,,,,,
18869,Páll á Reynatúgvu,Faroese,793276089.0,30493.0,Start,,,,,,,,
18870,Atli Dam,Faroese,793277402.0,30494.0,Start,,,,,,,,
18871,Henrik Old,Faroese,793353435.0,30548.0,Start,,,,,,,,
18872,Marita Petersen,Faroese,793394960.0,30581.0,Start,,,,,,,,
18873,Pauli Ellefsen,Faroese,796170338.0,32660.0,Start,,,,,,,,
18874,Rasmus Rasmussen (writer),Faroese,796170437.0,32662.0,C,,,,,,,,
18875,Peter Mohr Dam,Faroese,797450160.0,33809.0,Stub,,,,,,,,
18876,Knút Wang,Faroese,797493287.0,33846.0,Start,,,,,,,,
18877,Sjúrður Skaale,Faroese,797493405.0,33848.0,C,,,,,,,,
18878,Høgni Hoydal,Faroese,800723683.0,37374.0,Start,,,,,,,,
18879,Kristina Háfoss,Faroese,801638146.0,38611.0,Start,,,,,,,,
18880,Sirið Stenberg,Faroese,802476681.0,39551.0,Start,,,,,,,,
18881,Eyðgunn Samuelsen,Faroese,802515495.0,39579.0,Start,,,,,,,,
18882,Edva Jacobsen,Faroese,802925425.0,40070.0,Stub,,,,,,,,
18883,Aksel V. Johannesen,Faroese,803145744.0,40274.0,Start,,,,,,,,
18884,Djóni í Geil,Faroese,803656387.0,40751.0,Start,,,,,,,,
18885,Elsebeth Mercedis Gunnleygsdóttur,Faroese,804422035.0,41707.0,Stub,,,,,,,,
18886,Annita á Fríðriksmørk,Faroese,806011231.0,44011.0,Start,,,,,,,,
18887,Katrin Kallsberg,Faroese,806909915.0,45546.0,Start,,,,,,,,
18888,H. C .W. Tórgarð,Faroese,807297374.0,46214.0,Start,,,,,,,,
21180,James Bisset (mayor),Cape Colony,647367482.0,102.0,Start,,,,,,,,
21181,Augustus Joseph Tancred,Cape Colony,651250302.0,112.0,Stub,,,,,,,,
21182,Johan Conrad Silberbauer,Cape Colony,653467222.0,115.0,Stub,,,,,,,,
21183,James Cotterell Hoole,Cape Colony,666596918.0,148.0,Stub,,,,,,,,
21184,Patrick Goold,Cape Colony,670210734.0,181.0,Start,,,,,,,,
21185,Andries Botha,Cape Colony,676828191.0,241.0,B,,,,,,,,
21186,Charles William Hutton,Cape Colony,680205631.0,275.0,C,,,,,,,,
21187,John Blades Currey,Cape Colony,693624260.0,396.0,Stub,,,,,,,,
21188,Joseph Orpen,Cape Colony,715016315.0,2820.0,C,,,,,,,,
21189,Klaas Afrikaner,Cape Colony,718462130.0,3770.0,Stub,,,,,,,,
21190,Christian Groepe,Cape Colony,723563811.0,5161.0,B,,,,,,,,
21191,William Hume (Cape politician),Cape Colony,724976433.0,5572.0,Start,,,,,,,,
21192,James Sivewright,Cape Colony,731817397.0,6679.0,C,,,,,,,,
21193,William Downes Griffith,Cape Colony,731908828.0,6686.0,Start,,,,,,,,
21194,John Sweet Distin,Cape Colony,737348283.0,7421.0,Start,,,,,,,,
21195,John Thomas Eustace,Cape Colony,746923352.0,9161.0,C,,,,,,,,
21196,Jeremias Ziervogel,Cape Colony,750299694.0,10048.0,Start,,,,,,,,
21197,Henry Latham Currey,Cape Colony,757832561.0,12862.0,Start,,,,,,,,
21198,Henry Juta,Cape Colony,765333482.0,14383.0,Stub,,,,,,,,
21199,Simeon Jacobs,Cape Colony,767856232.0,14953.0,C,,,,,,,,
21200,William Schreiner,Cape Colony,771024710.0,15842.0,Start,,,,,,,,
21201,George Strahan,Cape Colony,775481498.0,17042.0,Start,,,,,,,,
21202,John Bardwell Ebden,Cape Colony,776725178.0,17397.0,Start,,,,,,,,
21203,Jan Hendrik Hofmeyr (Onze Jan),Cape Colony,779046359.0,18218.0,C,,,,,,,,
21204,Charles Abercrombie Smith,Cape Colony,783249147.0,19898.0,C,,,,,,,,
21205,Charles Brownlee,Cape Colony,783250295.0,19899.0,C,,,,,,,,
21206,George Cathcart,Cape Colony,784693349.0,20614.0,Start,,,,,,,,
21207,Henry Torrens,Cape Colony,784726341.0,20634.0,Start,,,,,,,,
21208,Frederick Schermbrucker,Cape Colony,784765242.0,20658.0,Start,,,,,,,,
21209,Richard Solomon (Attorney General),Cape Colony,784829553.0,20704.0,Start,,,,,,,,
21210,Walter Hely-Hutchinson,Cape Colony,784862369.0,20723.0,Start,,,,,,,,
21211,Henry White (Cape Treasurer General),Cape Colony,785566972.0,21042.0,C,,,,,,,,
21212,Jacobus Wilhelmus Sauer,Cape Colony,786142993.0,21286.0,C,,,,,,,,
21213,Charles Lennox Stretch,Cape Colony,786803200.0,21563.0,Start,,,,,,,,
21214,John Tengo Jabavu,Cape Colony,786916027.0,21657.0,Start,,,,,,,,
21215,Philip John Stigant,Cape Colony,786972727.0,21689.0,Start,,,,,,,,
21216,Henry Pottinger,Cape Colony,787552653.0,22261.0,C,,,,,,,,
21217,Thomas Charles Scanlen,Cape Colony,788098639.0,22744.0,C,,,,,,,,
21218,Saul Solomon,Cape Colony,788361321.0,23044.0,C,,,,,,,,
21219,Thomas Upington,Cape Colony,788717893.0,23428.0,C,,,,,,,,
21220,Andries Stockenström (judge),Cape Colony,789120101.0,25654.0,C,,,,,,,,
21221,Robert Wynyard,Cape Colony,789258720.0,25785.0,C,,,,,,,,
21222,"John de Villiers, 1st Baron de Villiers",Cape Colony,789675927.0,27583.0,C,,,,,,,,
21223,Philip Edmond Wodehouse,Cape Colony,792178662.0,29840.0,C,,,,,,,,
21224,Charles Aken Fairbridge,Cape Colony,793643575.0,30790.0,Stub,,,,,,,,
21225,William Howley Goodenough,Cape Colony,794193433.0,31152.0,Start,,,,,,,,
21226,George Thomas Napier,Cape Colony,794346758.0,31237.0,Start,,,,,,,,
21227,William Butler (British Army officer),Cape Colony,794705198.0,31510.0,C,,,,,,,,
21228,"Sir George Yonge, 5th Baronet",Cape Colony,795625420.0,32251.0,C,,,,,,,,
21229,Christoffel Brand,Cape Colony,796352977.0,32812.0,C,,,,,,,,
21230,Henry Barkly,Cape Colony,796646347.0,33045.0,C,,,,,,,,
21231,Lord Charles Somerset,Cape Colony,797029963.0,33430.0,Start,,,,,,,,
21232,Benjamin D'Urban,Cape Colony,797735815.0,34105.0,C,,,,,,,,
21233,John Charles Molteno,Cape Colony,797978795.0,34332.0,C,,,,,,,,
21234,"George Macartney, 1st Earl Macartney",Cape Colony,798165649.0,34476.0,C,,,,,,,,
21235,William Porter (Attorney General),Cape Colony,798383131.0,34676.0,C,,,,,,,,
21236,David Tennant (politician),Cape Colony,798742813.0,35103.0,C,,,,,,,,
21237,Andries Stockenström,Cape Colony,799373837.0,35782.0,B,,,,,,,,
21238,"Sir Harry Smith, 1st Baronet",Cape Colony,799472552.0,35896.0,C,,,,,,,,
21239,Charles Henry Darling,Cape Colony,800159179.0,36657.0,Start,,,,,,,,
21240,John Paterson (Cape politician),Cape Colony,800767317.0,37430.0,C,,,,,,,,
21241,John X. Merriman,Cape Colony,801351302.0,38192.0,C,,,,,,,,
21242,Mpilo Walter Benson Rubusana,Cape Colony,801417570.0,38285.0,Start,,,,,,,,
21243,Henry Hugh Clifford,Cape Colony,801856640.0,38808.0,C,,,,,,,,
21244,James Tennant Molteno,Cape Colony,801935094.0,38899.0,C,,,,,,,,
21245,Leander Starr Jameson,Cape Colony,803177433.0,40307.0,C,,,,,,,,
21246,Henry Bartle Frere,Cape Colony,803288472.0,40400.0,B,,,,,,,,
21247,"Hercules Robinson, 1st Baron Rosmead",Cape Colony,803303116.0,40416.0,C,,,,,,,,
21248,"Henry Loch, 1st Baron Loch",Cape Colony,803618569.0,40716.0,C,,,,,,,,
21249,Francis Dundas,Cape Colony,803908887.0,41030.0,Start,,,,,,,,
21250,Lowry Cole,Cape Colony,804277547.0,41537.0,Start,,,,,,,,
21251,"Sir David Baird, 1st Baronet",Cape Colony,804362436.0,41653.0,C,,,,,,,,
21252,James Rose Innes,Cape Colony,804497413.0,41799.0,GA,,,,,,,,
21253,Nicolaas Frederic de Waal,Cape Colony,805157563.0,42742.0,Stub,,,,,,,,
21254,"John Charles Molteno, Jr.",Cape Colony,805678535.0,43506.0,C,,,,,,,,
21255,"Alfred Milner, 1st Viscount Milner",Cape Colony,805962015.0,43945.0,C,,,,,,,,
21256,Gordon Sprigg,Cape Colony,806340214.0,44547.0,C,,,,,,,,
21257,Cecil Rhodes,Cape Colony,806647373.0,45055.0,B,,,,,,,,
21258,George Grey,Cape Colony,807290539.0,46205.0,FA,,,,,,,,
21259,Peregrine Maitland,Cape Colony,807330872.0,46269.0,C,,,,,,,,
21260,Thomas Francis Wade,Cape Colony,807401513.0,46449.0,C,,,,,,,,
24491,"List of members of the National Assembly (South Korea), 1950–54",South Korean,663348266.0,136.0,Stub,,,,,,,,
24492,Park In-won,South Korean,703478926.0,708.0,Stub,,,,,,,,
24493,Kim Seung-kew,South Korean,716323288.0,3164.0,Stub,,,,,,,,
24494,Seo Young-kyo,South Korean,717405394.0,3456.0,Start,,,,,,,,
24495,Lee Wu-jong,South Korean,723064614.0,5018.0,Stub,,,,,,,,
24496,Yu In-chon,South Korean,760062536.0,13292.0,Start,,,,,,,,
24497,Kim Wan-ju,South Korean,770622878.0,15667.0,Stub,,,,,,,,
24498,Park Yong-jin,South Korean,770623036.0,15668.0,Start,,,,,,,,
24499,Lee Jong-kul,South Korean,770757174.0,15693.0,Stub,,,,,,,,
24500,Kim Hyun-jong,South Korean,770760118.0,15698.0,Stub,,,,,,,,
24501,Shin Ki-ha,South Korean,774367693.0,16740.0,Stub,,,,,,,,
24502,Lee Chunhee,South Korean,775234175.0,16994.0,Stub,,,,,,,,
24503,Ahn Dae-hee,South Korean,775458263.0,17034.0,Stub,,,,,,,,
24504,Ahn Gyu-baek,South Korean,775458608.0,17035.0,Start,,,,,,,,
24505,Park Hong-keun,South Korean,775458639.0,17036.0,Start,,,,,,,,
24506,Ahn Sang-yeong,South Korean,777008205.0,17520.0,Stub,,,,,,,,
24507,Jang Deok-jin,South Korean,777070214.0,17543.0,Stub,,,,,,,,
24508,Kim Jae-soon,South Korean,778915319.0,18163.0,Stub,,,,,,,,
24509,Kim Jin-sun,South Korean,778916810.0,18165.0,Stub,,,,,,,,
24510,Kim Il-ung,South Korean,779544705.0,18586.0,Stub,,,,,,,,
24511,Koo Kyo-hyun,South Korean,779544873.0,18587.0,Stub,,,,,,,,
24512,Ji Sang-wook,South Korean,780227423.0,18849.0,Start,,,,,,,,
24513,Chung Hong-won,South Korean,781133659.0,19113.0,Start,,,,,,,,
24514,Kim Byong-joon,South Korean,781134255.0,19114.0,Stub,,,,,,,,
24515,Hong Ihk-pyo,South Korean,782498395.0,19564.0,Start,,,,,,,,
24516,Jeon Soon-ok,South Korean,782649404.0,19650.0,Stub,,,,,,,,
24517,Lee Hae-chan,South Korean,785317852.0,20928.0,Start,,,,,,,,
24518,Yu Myung-hwan,South Korean,790178486.0,28372.0,Stub,,,,,,,,
24519,Yoon Young-kwan,South Korean,790178940.0,28373.0,Start,,,,,,,,
24520,Yoon Jeung-hyun,South Korean,790179508.0,28374.0,Stub,,,,,,,,
24521,Suh Sang-chul,South Korean,790180349.0,28376.0,Start,,,,,,,,
24522,Bak Maeng-woo,South Korean,790471224.0,28631.0,C,,,,,,,,
24523,Lee Wan-koo,South Korean,791389950.0,29293.0,Start,,,,,,,,
24524,Kim Chang-ryong,South Korean,792037093.0,29745.0,Start,,,,,,,,
24525,Yun Duk-min,South Korean,794638210.0,31451.0,Stub,,,,,,,,
24526,Cheong Yang-seog,South Korean,795546187.0,32190.0,Stub,,,,,,,,
24527,Chin Young,South Korean,795546191.0,32191.0,Start,,,,,,,,
24528,Kim Kwan-yong,South Korean,795546228.0,32196.0,Start,,,,,,,,
24529,Lee Hahn-koo,South Korean,795546245.0,32197.0,Stub,,,,,,,,
24530,Lee Jung-hyun (politician),South Korean,795546256.0,32198.0,Stub,,,,,,,,
24531,Kim Chong-hoh,South Korean,797806095.0,34187.0,Stub,,,,,,,,
24532,Chung Ho-yong,South Korean,798295710.0,34582.0,Stub,,,,,,,,
24533,Lee Jae-myung,South Korean,798611948.0,34976.0,Stub,,,,,,,,
24534,Lee Nak-hoon,South Korean,799083872.0,35503.0,C,,,,,,,,
24535,Yoo Il-ho,South Korean,799945764.0,36425.0,Stub,,,,,,,,
24536,Park Young-sun,South Korean,800258105.0,36786.0,Start,,,,,,,,
24537,Kwon Young-ghil,South Korean,800896932.0,37562.0,Start,,,,,,,,
24538,In Jae-keun,South Korean,800896981.0,37563.0,Stub,,,,,,,,
24539,Kang Kum-sil,South Korean,802728876.0,39848.0,Stub,,,,,,,,
24540,Park Yong-ok,South Korean,802955917.0,40111.0,Stub,,,,,,,,
24541,Jeon Hye-sook,South Korean,803383030.0,40487.0,Stub,,,,,,,,
24542,Kim Un-yong,South Korean,803838269.0,40960.0,Start,,,,,,,,
24543,Sim Sang-jung,South Korean,804816596.0,42155.0,C,,,,,,,,
24544,Kim So-yeon (activist),South Korean,804817210.0,42157.0,C,,,,,,,,
24545,Yi Yun-yong,South Korean,804962117.0,42423.0,Stub,,,,,,,,
24546,Byeon Yeong-tae,South Korean,804962160.0,42424.0,Stub,,,,,,,,
24547,Lee Beom-seok (foreign minister),South Korean,804962170.0,42425.0,Stub,,,,,,,,
24548,Yoo Chang-soon,South Korean,804968129.0,42437.0,Stub,,,,,,,,
24549,Lee Hyun-jae,South Korean,804968364.0,42438.0,Stub,,,,,,,,
24550,Hyun Soong-jong,South Korean,804968483.0,42439.0,Stub,,,,,,,,
24551,Yun Byung-se,South Korean,804971432.0,42445.0,Stub,,,,,,,,
24552,Kim Sung-hwan (politician),South Korean,804971477.0,42446.0,Stub,,,,,,,,
24553,Kim Suk-soo,South Korean,804971686.0,42448.0,Stub,,,,,,,,
24554,Kim Hwang-sik,South Korean,804971888.0,42449.0,C,,,,,,,,
24555,Chang Sang,South Korean,804972263.0,42451.0,Stub,,,,,,,,
24556,Chang Taek-sang,South Korean,805053478.0,42586.0,Start,,,,,,,,
24557,"List of members of the South Korean Constituent Assembly, 1948–50",South Korean,805158721.0,42745.0,Stub,,,,,,,,
24558,Lim Su-kyung,South Korean,805293256.0,42942.0,C,,,,,,,,
24559,Ki Dong-min,South Korean,805956890.0,43925.0,Start,,,,,,,,
24560,Shin Sung-mo,South Korean,805991409.0,43981.0,Stub,,,,,,,,
24561,Chun Jung-bae,South Korean,806073279.0,44099.0,Start,,,,,,,,
24562,"List of members of the National Assembly (South Korea), 2012–2016",South Korean,806073996.0,44101.0,Start,,,,,,,,
24563,Han Duck-soo,South Korean,806124709.0,44166.0,Start,,,,,,,,
24564,Roh Tae-woo,South Korean,806145466.0,44191.0,C,,,,,,,,
24565,Han Myeong-sook,South Korean,806182207.0,44265.0,C,,,,,,,,
24566,Choo Mi-ae,South Korean,806184478.0,44273.0,C,,,,,,,,
24567,Na Kyung-won,South Korean,806319565.0,44502.0,Start,,,,,,,,
24568,Min Byung-doo,South Korean,806399005.0,44649.0,Start,,,,,,,,
24569,Choe Kwang-shik,South Korean,806439224.0,44723.0,Stub,,,,,,,,
24570,Choi Kyu-hah,South Korean,806462613.0,44746.0,C,,,,,,,,
24571,Won Sei-hoon,South Korean,806511942.0,44830.0,Stub,,,,,,,,
24572,Won Yoo-chul,South Korean,806512047.0,44831.0,Stub,,,,,,,,
24573,Kim Boo-kyum,South Korean,806555857.0,44907.0,Start,,,,,,,,
24574,Baek Du-jin,South Korean,806590508.0,44953.0,Stub,,,,,,,,
24575,"List of members of the National Assembly (South Korea), 2016–present",South Korean,806749773.0,45224.0,Start,,,,,,,,
24576,Park Chung-hee,South Korean,806801805.0,45328.0,C,,,,,,,,
24577,Chun Doo-hwan,South Korean,806846283.0,45428.0,C,,,,,,,,
24578,Roh Moo-hyun,South Korean,806852494.0,45449.0,B,,,,,,,,
24579,Lee Jung-hee,South Korean,807021657.0,45703.0,Start,,,,,,,,
24580,Song Yo-chan,South Korean,807029190.0,45710.0,Stub,,,,,,,,
24581,Kitack Lim,South Korean,807057020.0,45737.0,Start,,,,,,,,
24582,Park Geun-hye,South Korean,807060237.0,45747.0,B,,,,,,,,
24583,Do Jong-hwan,South Korean,807122658.0,45837.0,C,,,,,,,,
24584,Assassination of Park Chung-hee,South Korean,807142261.0,45878.0,C,,,,,,,,
24585,Geum Min,South Korean,807404528.0,46459.0,Stub,,,,,,,,
24586,Nam Duck-woo,South Korean,807423123.0,46511.0,Stub,,,,,,,,
32097,Toluono Feti,Samoan,671515606.0,205.0,Stub,,,,,,,,
32098,James Ah Koy,Samoan,704919844.0,822.0,B,,,,,,,,
32099,Va'aelua Eti Alesana,Samoan,705218371.0,857.0,Start,,,,,,,,
32100,Misa Telefoni Retzlaff,Samoan,706207837.0,1055.0,Start,,,,,,,,
32101,Luagalau Levaula Kamu,Samoan,706804758.0,1180.0,Stub,,,,,,,,
32102,Leafa Vitale,Samoan,706837234.0,1190.0,Stub,,,,,,,,
32103,Niko Lee Hang,Samoan,707525246.0,1319.0,Stub,,,,,,,,
32104,Tuu'u Anasi'i Leota,Samoan,707525315.0,1320.0,Stub,,,,,,,,
32105,Tuiloma Pule Lameko,Samoan,707750982.0,1348.0,Stub,,,,,,,,
32106,Laauli Leuatea Polataivao,Samoan,714244543.0,2546.0,Stub,,,,,,,,
32107,To’alepaiali’i Toeolesulusulu Salesa III,Samoan,717442173.0,3463.0,Stub,,,,,,,,
32108,Namulau’ulu Vavae Tuilagi,Samoan,718995854.0,3904.0,Stub,,,,,,,,
32109,Lefau Harry Schuster,Samoan,719691980.0,4088.0,Stub,,,,,,,,
32110,Tuitama Talalelei Tuitama,Samoan,723152770.0,5058.0,Stub,,,,,,,,
32111,Le Mamea Matatumua Ata,Samoan,726724077.0,6065.0,Stub,,,,,,,,
32112,Tole’afoa Solomona To’ailoa,Samoan,726724455.0,6066.0,Stub,,,,,,,,
32113,Lealailepule Rimoni Aiafi,Samoan,738999542.0,7893.0,Start,,,,,,,,
32114,Va'ai Papu Vailupe,Samoan,739170575.0,7925.0,Start,,,,,,,,
32115,Palusalue Fa’apo II,Samoan,739170586.0,7926.0,Start,,,,,,,,
32116,Tolofuaivalelei Falemoe Lei’ataua,Samoan,739170620.0,7927.0,Start,,,,,,,,
32117,A'eau Peniamina,Samoan,739170646.0,7928.0,Start,,,,,,,,
32118,Patu Ativalu,Samoan,739170663.0,7929.0,Stub,,,,,,,,
32119,Sua Sulu'ape Paulo II,Samoan,740773350.0,8118.0,C,,,,,,,,
32120,Asiata Sale'imoa Va'ai,Samoan,745204530.0,8839.0,Stub,,,,,,,,
32121,Aiono Nonumalo Sofara,Samoan,748298776.0,9441.0,Stub,,,,,,,,
32122,Mata'afa Faumuina Fiame Mulinu'u I,Samoan,748384437.0,9447.0,Start,,,,,,,,
32123,Fiame Mata'afa Faumuina Mulinu'u II,Samoan,748477510.0,9475.0,C,,,,,,,,
32124,Matatumua Maimoana,Samoan,757107378.0,11498.0,Start,,,,,,,,
32125,Laulu Fetauimalemau Mata'afa,Samoan,757107952.0,11499.0,C,,,,,,,,
32126,Fiame Naomi Mata'afa,Samoan,757562316.0,12513.0,Start,,,,,,,,
32127,Safuneitu'uga Pa'aga Neri,Samoan,757616961.0,12607.0,Stub,,,,,,,,
32128,Gatoloaifaana Amataga Alesana-Gidlow,Samoan,758953501.0,13027.0,Stub,,,,,,,,
32129,Tuala Ainiu Iusitino,Samoan,762572848.0,13744.0,Stub,,,,,,,,
32130,Paul Alan Cox,Samoan,767363297.0,14830.0,C,,,,,,,,
32131,Tuala Falenaoti Tiresa Malietoa,Samoan,771267864.0,15944.0,Stub,,,,,,,,
32132,Toi Aukuso Cain,Samoan,771651038.0,16034.0,Stub,,,,,,,,
32133,Muagututagata Peter Ah Him,Samoan,780759402.0,19018.0,Stub,,,,,,,,
32134,Sua Rimoni Ah Chong,Samoan,782134923.0,19414.0,Start,,,,,,,,
32135,Luamanuvao Winnie Laban,Samoan,782465136.0,19552.0,Start,,,,,,,,
32136,Order of Merit of Samoa,Samoan,782768517.0,19698.0,Stub,,,,,,,,
32137,Sapa'u Ruperake Petaia,Samoan,783679600.0,20177.0,Stub,,,,,,,,
32138,Le Mamea Ropati,Samoan,784413731.0,20493.0,Start,,,,,,,,
32139,Tui Manuʻa Elisala,Samoan,785553682.0,21037.0,Start,,,,,,,,
32140,Mata'afa,Samoan,786776338.0,21550.0,Start,,,,,,,,
32141,Polataivao Fosi,Samoan,787519332.0,22234.0,C,,,,,,,,
32142,Tony Tuimavave,Samoan,788649434.0,23342.0,Start,,,,,,,,
32143,Tuimaleali'ifano,Samoan,791884820.0,29656.0,Stub,,,,,,,,
32144,Dave Solomon (rugby),Samoan,793129536.0,30348.0,Start,,,,,,,,
32145,Va'ai Kolone,Samoan,793294077.0,30500.0,Start,,,,,,,,
32146,Tamaseu Leni Warren,Samoan,793926721.0,30969.0,Stub,,,,,,,,
32147,Mata'afa Iosefo,Samoan,794202189.0,31164.0,Start,,,,,,,,
32148,Ale Vena Ale,Samoan,796309750.0,32781.0,Stub,,,,,,,,
32149,Keneti Sio,Samoan,796377891.0,32836.0,Stub,,,,,,,,
32150,Prime Minister of Samoa,Samoan,797760961.0,34140.0,C,,,,,,,,
32151,Tupua Tamasese Lealofi IV,Samoan,798166885.0,34481.0,Stub,,,,,,,,
32152,Tofilau Eti Alesana,Samoan,798166951.0,34482.0,Start,,,,,,,,
32153,Aiono Fanaafi Le Tagaloa,Samoan,798494387.0,34840.0,Start,,,,,,,,
32154,Le Tagaloa Pita,Samoan,798807561.0,35150.0,Start,,,,,,,,
32155,Aveau Niko Palamo,Samoan,801057378.0,37717.0,Stub,,,,,,,,
32156,Mark Gosche,Samoan,801142102.0,37832.0,C,,,,,,,,
32157,Lauaki Namulauulu Mamoe,Samoan,801175876.0,37865.0,C,,,,,,,,
32158,Tufuga Efi,Samoan,801182300.0,37876.0,C,,,,,,,,
32159,Salamasina,Samoan,801186581.0,37880.0,Start,,,,,,,,
32160,Tupua Tamasese Meaʻole,Samoan,801213484.0,37913.0,Stub,,,,,,,,
32161,Emma Kruse Va'ai,Samoan,801564093.0,38510.0,Start,,,,,,,,
32162,Tuilaepa Aiono Sailele Malielegaoi,Samoan,801570141.0,38515.0,C,,,,,,,,
32163,Tupua Tamasese,Samoan,801746626.0,38720.0,Stub,,,,,,,,
32164,Tupua Tamasese Lealofi III,Samoan,801944573.0,38921.0,Start,,,,,,,,
32165,Olaf Frederick Nelson,Samoan,802011301.0,38983.0,Start,,,,,,,,
32166,Va'aletoa Sualauvi II,Samoan,802218035.0,39168.0,Start,,,,,,,,
32167,Faumuina Tiatia Liuga,Samoan,802850235.0,39986.0,Start,,,,,,,,
32168,Malietoa Tanumafili II,Samoan,804303257.0,41576.0,C,,,,,,,,
32169,Fuimaono Naoia Tei,Samoan,804379271.0,41668.0,Stub,,,,,,,,
32170,Fuiono Senio,Samoan,804379277.0,41669.0,Stub,,,,,,,,
32171,O le Ao o le Malo,Samoan,806055721.0,44071.0,GA,,,,,,,,
32172,William Sio,Samoan,807177019.0,45965.0,C,,,,,,,,
34568,Speaker of the Legislative Assembly of Montserrat,Montserratian,674919905.0,226.0,Stub,,,,,,,,
34569,Peter Waterworth,Montserratian,712713704.0,2196.0,Stub,,,,,,,,
34570,Christopher J. Turner,Montserratian,719256142.0,3999.0,Start,,,,,,,,
34571,Howard Fergus,Montserratian,725980651.0,5857.0,Start,,,,,,,,
34572,Ashley Greenwood,Montserratian,737169369.0,7407.0,Start,,,,,,,,
34573,Teresina Bodkin,Montserratian,757086597.0,11480.0,Stub,,,,,,,,
34574,Shirley Osborne,Montserratian,757086621.0,11481.0,Stub,,,,,,,,
34575,Adrian Davis (governor),Montserratian,762009545.0,13644.0,Stub,,,,,,,,
